nft_id,rank,rarity_score
1438,9190,797.35
1439,7817,908.58
1440,7512,928.36
1441,5785,1041.22
1442,2819,1296.62
1443,9685,698.64
1444,8693,843.77
1445,2356,1361.13
1446,4915,1098.47
1447,2469,1343.25
1448,3532,1218.81
1449,820,1802.77
1450,5779,1041.38
1451,3472,1224.83
1452,5232,1077.58
1453,710,1876.99
1454,2250,1378.94
1455,3249,1246.42
1456,1955,1432.79
1457,4830,1103.75
1458,6582,990.04
1459,186,2739.45
1460,65,3342.77
1461,7760,912.74
1462,5703,1046.05
1463,3042,1269.8
1464,8569,854.1
1465,8585,852.67
1466,3862,1180.6
1467,6381,1002.31
1469,7377,937.24
1470,6739,980.16
1471,8107,888.36
1472,9620,718.09
1473,1368,1572.41
1474,7659,920
1475,8503,858.68
1476,1026,1706.43
1477,6942,967.81
1478,2928,1283.33
1479,8427,864.16
1480,8771,837.86
1481,4243,1148.33
1482,5117,1085.44
1483,1646,1499.14
1484,2343,1362.9
1485,1150,1653.19
1486,5794,1040.48
1487,8970,821.65
1488,8571,853.96
1489,8823,834.12
1490,1776,1472.87
1491,3782,1189.17
1492,9334,777.87
1493,4348,1138.7
1494,3208,1251.3
1495,7643,920.56
1496,5974,1028.31
1497,6079,1021.88
1498,4853,1101.81
1499,9743,678.02
1500,558,2040.97
1501,3681,1201.04
1502,64,3345.7
1503,619,1977.97
1504,3578,1212.09
1505,5937,1031.21
1506,4971,1094.33
1507,5443,1062.37
1508,2932,1282.8
1509,9402,767.07
1510,7649,920.3
1511,1936,1435.64
1512,5277,1074.43
1513,4149,1157.42
1514,3915,1176.62
1515,9163,800.16
1516,7877,904.04
1517,5960,1029.52
1518,9130,805.01
1519,2687,1313.01
1520,6436,1000.11
1521,5851,1036.18
1522,8537,856.52
1523,2892,1287.17
1524,1761,1474.48
1525,2991,1275.56
1526,3518,1220.46
1527,5442,1062.42
1529,8637,848.79
1530,6822,975.4
1531,9342,776.36
1532,1825,1460.91
1533,8241,878.63
1534,977,1727.84
1535,88,3118.06
1536,9331,778.91
1537,9310,781.1
1538,5052,1089.22
1539,8482,859.94
1540,1505,1533.8
1541,7803,909.7
1542,5082,1087.66
1543,40,3758.27
1544,8027,893.29
1545,9029,815.21
1546,4768,1108.55
1547,3682,1200.91
1548,1283,1603.2
1549,1046,1696.76
1551,1146,1653.81
1552,9815,585.98
1553,8586,852.55
1554,5906,1033.03
1555,7114,957.11
1556,5612,1051.53
1557,3889,1178.03
1558,2234,1381.71
1559,6725,980.88
1560,8579,853.4
1562,3207,1251.43
1563,7448,932.86
1565,9406,766.69
1566,2143,1396.71
1567,4906,1098.81
1568,823,1801.43
1569,3131,1260
1570,6202,1014.08
1571,490,2135.76
1572,3833,1183.54
1573,8224,880
1574,9623,717.15
1575,5178,1081.44
1576,4887,1099.69
1577,2516,1337.45
1578,3688,1200.12
1579,1534,1528.1
1580,3253,1246.23
1581,9616,720.15
1582,5074,1088.21
1583,559,2040.41
1584,5589,1052.85
1585,9303,782.8
1586,3999,1169.83
1587,6298,1007.49
1589,121,2959.98
1590,284,2502.14
1591,4290,1143.92
1592,3050,1268.7
1593,4118,1159.77
1594,5294,1072.84
1595,8316,872.7
1597,1085,1680.45
1598,5105,1086.21
1599,1713,1483.99
1600,157,2828.51
1601,358,2336.7
1602,6707,981.87
1603,4398,1135.58
1604,6102,1020.31
1605,3478,1224.17
1606,5997,1026.99
1607,8719,841.93
1608,9026,815.48
1609,7797,909.85
1610,5306,1071.51
1611,6146,1017.91
1612,2158,1394.52
1613,15,4264.29
1614,2530,1334.35
1615,7798,909.83
1616,6339,1005.31
1617,3260,1245.22
1618,8504,858.66
1619,1736,1479.78
1620,1459,1546.93
1621,3568,1213.09
1622,708,1878.43
1623,3949,1173.56
1624,916,1754.51
1625,7059,960.67
1626,5881,1034.29
1627,9374,770.47
1628,6000,1026.72
1629,5319,1070.36
1630,4947,1096.63
1631,7152,954.31
1632,5236,1077.42
1633,443,2201.03
1634,3814,1185.91
1635,1118,1665.97
1636,8468,860.97
1637,8768,838.21
1638,6369,1003.15
1639,2000,1422.5
1640,3342,1236.89
1641,2051,1412.53
1642,8087,889.58
1643,7674,918.62
1644,5989,1027.42
1645,1018,1709.71
1646,3549,1216.58
1647,2491,1340.13
1648,3511,1220.73
1649,2128,1399.02
1650,2941,1281.78
1651,2419,1351
1652,5465,1061.35
1653,5139,1083.87
1654,3898,1177.09
1655,2905,1286.35
1656,634,1950.84
1657,8406,865.82
1658,6309,1007.04
1659,388,2284.11
1660,3499,1222.28
1661,3654,1203.5
1662,95,3109.8
1663,5300,1071.65
1665,2227,1382.83
1666,1008,1715.65
1667,318,2415.02
1668,7506,928.69
1669,5064,1088.72
1670,2524,1335.37
1671,9042,814.08
1672,1155,1652.11
1673,6805,976.47
1674,2795,1299.95
1675,815,1808.59
1676,8884,828.72
1677,841,1792.17
1678,3378,1233.24
1679,3445,1227.23
1680,1049,1695.51
1681,8456,861.9
1682,7609,922.21
1683,1566,1518.64
1684,6347,1004.62
1685,859,1784.35
1686,485,2142.87
1688,5694,1046.55
1689,7586,923.94
1690,4600,1120.34
1691,7720,915.37
1692,399,2264.9
1693,6533,993.06
1694,4892,1099.62
1695,9350,773.76
1696,46,3709.59
1697,1187,1638.46
1698,21,4118.18
1699,9748,676.78
1700,3507,1221.07
1701,598,1995.76
1702,8206,881.27
1703,9341,776.41
1704,6258,1009.89
1705,7283,944.16
1706,3982,1171.16
1707,5270,1074.94
1708,4675,1115.7
1709,657,1928.57
1710,7384,936.84
1711,580,2021.92
1712,6897,970.59
1713,2828,1295.38
1714,1982,1425.31
1715,7706,916.39
1716,9556,737.29
1717,3615,1207.71
1718,2913,1285.14
1719,1595,1512.55
1720,6478,996.98
1721,277,2510.79
1722,702,1884.66
1723,1158,1649.97
1724,4342,1139.16
1725,3151,1258.01
1726,8273,875.87
1727,5278,1074.31
1728,1372,1570.59
1729,3698,1198.48
1730,1792,1467.92
1731,537,2077.32
1732,7304,942.24
1733,9051,813.21
1734,6971,965.92
1735,2106,1402.24
1736,4543,1125.09
1737,4800,1105.87
1738,6983,964.96
1739,4187,1153.82
1740,5930,1031.45
1741,6120,1019.46
1742,2257,1376.95
1743,5603,1051.98
1744,9755,671.43
1745,8149,885.37
1746,3215,1250.78
1747,9072,811.89
1748,2659,1317.34
1749,1689,1488.74
1750,5349,1069.15
1751,3554,1214.82
1752,5370,1067.45
1753,3313,1239.74
1754,474,2165.43
1755,8875,829.14
1756,3139,1259.1
1757,2757,1305.07
1758,1078,1684.15
1759,3788,1188.56
1760,9627,714.98
1761,8243,878.17
1762,7779,911.54
1763,908,1757.28
1764,5979,1027.88
1766,7251,946.54
1767,1342,1580.5
1768,2403,1353.34
1769,7513,928.35
1770,8158,884.49
1771,7949,898.8
1772,6188,1015.23
1773,7222,948.6
1774,2034,1415.09
1775,1318,1587.55
1776,5256,1076.17
1777,1325,1584.9
1778,5124,1084.91
1779,4448,1133.04
1780,1476,1542.84
1781,4576,1123.02
1782,846,1789.46
1783,4688,1114.73
1784,8942,823.98
1785,283,2505.1
1786,8300,873.96
1787,8071,890.51
1788,7709,916.27
1789,1471,1544.17
1790,9784,648.38
1791,8960,822.75
1792,1040,1699.36
1793,238,2613.27
1794,3071,1266.77
1795,8007,894.97
1796,4673,1115.91
1797,7867,904.8
1798,6289,1008.11
1799,7514,928.17
1801,8169,883.77
1802,4765,1108.68
1803,7590,923.8
1804,8302,873.91
1805,2644,1318.82
1806,4953,1096.13
1807,9465,757.59
1808,3037,1270.39
1809,3236,1248.51
1810,3174,1255.59
1811,7389,936.5
1812,2882,1288.01
1813,8961,822.72
1814,9141,803.53
1815,5874,1034.8
1816,7757,913.08
1817,5029,1091.08
1818,5633,1050.25
1819,9422,764.98
1820,4085,1162.77
1821,5427,1063.63
1822,1765,1474.41
1823,6469,997.35
1824,1630,1503.5
1825,69,3290.94
1826,9099,808.06
1827,8304,873.61
1828,1569,1517.86
1829,3133,1259.87
1830,1565,1519.08
1831,5315,1070.66
1832,104,3050.77
1833,5916,1032.42
1834,3706,1197.46
1835,8313,872.88
1836,7591,923.79
1837,4521,1126.86
1838,8396,866.39
1839,3281,1242.7
1840,7524,927.52
1841,604,1989.66
1842,8475,860.4
1843,1508,1532.41
1844,6085,1021.21
1845,936,1746.06
1846,124,2948.81
1847,8193,881.96
1848,6849,973.54
1849,8985,820.2
1850,1848,1455.65
1851,8690,843.94
1852,3537,1218.52
1853,772,1836.9
1854,4997,1093
1855,1653,1497.22
1856,247,2585.59
1857,20,4120.01
1858,8736,841.08
1859,9437,762.24
1860,4210,1151.34
1861,8358,868.94
1862,4815,1104.93
1863,997,1721.15
1864,7938,899.69
1865,4399,1135.55
1866,1297,1595.67
1867,915,1754.93
1868,5515,1058.38
1869,6017,1026.03
1870,7284,944.07
1871,2163,1394.18
1872,766,1840.28
1873,1232,1619.82
1874,7752,913.42
1875,6302,1007.34
1876,3904,1176.93
1877,5864,1035.13
1878,7913,901.73
1879,6119,1019.47
1880,6757,979.17
1881,2563,1328.52
1883,1339,1581.3
1884,3368,1234.73
1885,6986,964.89
1886,1261,1610.4
1887,3603,1209.17
1888,4748,1110.2
1889,6701,982.49
1890,4538,1125.34
1891,4423,1134.21
1892,7644,920.47
1893,3049,1268.74
1894,1140,1656.75
1895,452,2190.08
1897,2131,1398.47
1898,9440,761.68
1899,976,1728.63
1900,8141,886.01
1901,4171,1155.35
1902,500,2123.14
1903,5393,1065.79
1904,2998,1274.5
1905,11,4373.21
1906,2171,1392.87
1907,6962,966.46
1908,2846,1292.89
1909,424,2228.68
1910,3515,1220.59
1911,7849,906.3
1912,5293,1072.86
1913,5570,1054.19
1914,1546,1523.93
1915,8955,822.97
1916,282,2505.41
1917,2835,1294.4
1918,5626,1051.01
1919,2744,1307.04
1920,6397,1001.59
1921,2029,1416.43
1922,2191,1389.39
1923,8384,867.08
1924,3927,1174.99
1925,2535,1333.51
1926,1941,1434.96
1927,8956,822.93
1928,2821,1296.56
1929,4659,1116.85
1930,2824,1295.65
1931,769,1839.45
1932,6171,1016.15
1933,3635,1205.96
1934,8246,877.88
1935,9480,754.66
1936,6785,977.45
1937,4679,1115.62
1938,5520,1058.11
1939,9801,624.69
1940,214,2665.22
1941,4948,1096.55
1942,9349,773.93
1943,1514,1531.48
1944,2079,1407.9
1945,2181,1391.27
1946,3946,1173.65
1947,7683,918.02
1948,8335,871.3
1949,7828,907.8
1950,2303,1368.49
1951,2266,1375.61
1952,6777,977.84
1953,7311,941.59
1954,1331,1583.77
1955,556,2043.1
1956,3908,1176.78
1957,4532,1125.81
1958,8184,882.77
1959,8621,849.87
1960,1655,1497.13
1961,1005,1718.09
1962,4956,1095.92
1963,3813,1186.01
1964,5382,1066.73
1965,6197,1014.25
1966,6791,977.11
1967,6515,994.12
1968,1068,1687.99
1969,2190,1389.65
1970,3723,1195.42
1971,9315,780.51
1972,1550,1523.47
1973,275,2513.6
1974,2279,1373.66
1976,8837,832.83
1977,169,2807.98
1978,2154,1394.77
1979,5679,1047.27
1980,6264,1009.64
1981,6859,972.85
1983,2648,1318.44
1984,8382,867.19
1985,2906,1286.27
1986,2438,1347.49
1987,2378,1357.69
1988,1017,1711.04
1989,130,2941.69
1990,2881,1288.05
1991,4300,1143.19
1992,3280,1242.97
1993,2861,1291.36
1994,4545,1125.01
1995,1782,1470.4
1996,632,1954.53
1997,4262,1146.32
1998,917,1754.06
1999,4645,1117.72
2000,6218,1012.79
2001,5833,1037.75
2002,4339,1139.65
2003,5848,1036.56
2004,4199,1152.46
2005,6569,990.46
2006,5942,1030.67
2007,6720,981.08
2008,5107,1086.09
2009,4855,1101.76
2010,8009,894.9
2011,4587,1121.57
2012,1886,1447.82
2013,7426,933.94
2014,5159,1082.77
2015,5463,1061.42
2016,3398,1231.49
2017,9263,786.67
2018,3076,1266.45
2019,1608,1510.38
2020,4292,1143.83
2021,6413,1001.06
2022,6511,994.58
2023,8993,819.52
2024,3922,1175.86
2025,9599,725.84
2026,8025,893.3
2027,7869,904.7
2028,5728,1044.38
2029,3765,1191.06
2030,8174,883.33
2031,819,1802.99
2032,7832,907.72
2033,4255,1147.25
2034,42,3736
2035,6539,992.35
2036,9390,768.84
2037,8446,862.97
2038,171,2805.2
2039,6055,1023.37
2040,2470,1342.84
2041,831,1796.92
2042,8793,836.54
2043,2682,1313.35
2044,218,2655.64
2045,5218,1078.37
2046,7115,956.86
2047,2685,1313.12
2048,9516,746.22
2049,8530,856.89
2050,2951,1280.43
2051,6391,1001.78
2052,3766,1190.66
2053,68,3294.73
2054,9376,770.4
2055,7748,913.64
2056,7228,947.93
2057,8878,828.9
2058,2981,1276.74
2059,9356,772.39
2060,2462,1344.34
2061,950,1738.8
2062,8299,874.03
2063,6551,991.61
2064,5756,1042.5
2065,1855,1453.9
2066,2969,1278.33
2067,4889,1099.67
2068,8847,832.08
2069,9033,814.97
2070,1247,1616.07
2071,2752,1306.04
2072,798,1818.98
2073,660,1925.6
2074,3756,1192.13
2075,5582,1053.45
2076,7761,912.73
2077,2083,1406.61
2078,1742,1478.85
2079,5660,1048.65
2080,9720,684.97
2081,6195,1014.75
2082,3395,1231.92
2083,2105,1402.33
2084,3619,1207.23
2085,8797,836.26
2086,8092,889.39
2087,372,2315.55
2088,4310,1142.38
2089,1650,1498.26
2090,6844,973.97
2091,5373,1067.32
2092,9574,732.58
2093,4852,1101.95
2094,346,2361.59
2095,9396,767.72
2096,5705,1045.88
2097,3488,1223.6
2098,4753,1109.74
2099,8592,852.08
2100,7537,927.14
2101,4835,1103.26
2102,9120,806.06
2103,2693,1312.36
2104,8945,823.73
2105,8778,837.57
2106,6321,1006.25
2107,9389,768.91
2108,39,3777.93
2109,7859,905.67
2110,4335,1139.93
2111,311,2429.28
2112,9470,756.09
2113,468,2171.52
2114,8218,880.32
2115,3450,1226.67
2116,5710,1045.54
2117,1892,1446.53
2118,840,1792.2
2119,8596,851.9
2120,8559,855.07
2121,6758,979.13
2122,2421,1350.7
2123,1001,1719.46
2124,2855,1291.64
2125,59,3404.04
2126,9796,631.7
2127,2016,1418.25
2128,3366,1234.88
2129,6340,1005.22
2130,3107,1264.08
2131,6140,1018.22
2132,2461,1344.44
2133,1973,1427.38
2134,6545,992.06
2135,3551,1215.95
2136,933,1746.82
2137,7746,913.7
2138,9621,717.54
2139,2215,1384.09
2140,2839,1293.75
2141,9520,745.75
2142,9211,794.14
2143,8770,838.12
2144,57,3422.43
2145,7342,939.52
2146,7619,921.8
2147,8727,841.53
2148,60,3382.13
2149,3742,1193.69
2150,585,2013.18
2151,5134,1084.32
2152,9348,774.04
2153,8873,829.52
2154,5539,1056.74
2155,3256,1245.79
2156,898,1762.1
2157,3649,1204.11
2158,211,2673.66
2159,3606,1208.39
2160,6886,971.38
2161,8160,884.45
2162,2578,1326.66
2163,6220,1012.68
2164,4828,1104.08
2165,8387,866.91
2166,4217,1150.62
2167,6230,1012.12
2168,1121,1665.59
2169,7802,909.72
2170,6022,1025.79
2171,9249,789.56
2172,1053,1694.7
2173,3308,1240.12
2174,4395,1135.66
2175,7111,957.35
2176,3931,1174.65
2177,4910,1098.7
2178,4299,1143.2
2179,3732,1194.54
2180,5686,1047.13
2181,4992,1093.26
2182,1641,1500.89
2183,4727,1111.74
2184,1106,1671.05
2185,7085,959.11
2186,1668,1493.58
2187,2347,1362.72
2188,5585,1053.31
2189,6122,1019.4
2190,1386,1564.15
2191,8190,882.1
2192,7266,945.34
2194,4130,1158.98
2195,407,2250.46
2196,6637,986.86
2197,9214,793.63
2198,6241,1011.14
2199,3451,1226.6
2200,425,2227.91
2201,3656,1203.4
2202,1442,1550.98
2203,4720,1112.02
2204,9397,767.71
2205,3881,1179.4
2206,947,1742.38
2207,4844,1102.47
2208,5139,1083.87
2209,6142,1018.09
2210,7682,918.1
2211,4561,1123.93
2212,1612,1509.28
2213,995,1722.69
2214,2847,1292.72
2215,5723,1044.75
2216,3026,1271.51
2217,2301,1368.79
2218,1942,1434.75
2219,5778,1041.52
2220,594,2003.47
2221,4504,1128.55
2222,7470,931.34
2223,1891,1446.78
2224,7598,923.29
2225,3850,1181.38
2226,4382,1136.85
2227,4623,1118.67
2228,5795,1040.29
2229,8489,859.51
2230,5708,1045.64
2231,5631,1050.6
2232,151,2852.53
2233,6534,993.04
2234,297,2463.53
2235,1165,1647.16
2236,2089,1405.45
2237,8691,843.91
2238,2339,1363.4
2239,1463,1545.62
2240,9575,732.3
2241,50,3583.03
2242,7135,955.84
2243,2580,1326.46
2244,5535,1056.95
2245,5885,1033.88
2246,1622,1505.52
2247,9811,598.45
2248,198,2703.57
2249,8579,853.4
2251,7407,935.26
2252,5391,1065.9
2253,6884,971.68
2254,1263,1609.37
2255,8301,873.92
2256,475,2163.9
2257,5451,1061.97
2258,322,2409.21
2259,2022,1417.66
2260,6769,978.42
2261,9686,698.37
2262,9658,708.02
2263,9258,787.98
2264,8737,841.07
2265,734,1864.52
2266,6297,1007.54
2267,5796,1040.26
2268,1167,1645.72
2269,1240,1617.72
2270,4352,1138.47
2271,7690,917.32
2272,2142,1396.98
2273,8954,823.09
2274,7657,920.01
2275,3521,1220.12
2276,2967,1278.88
2277,4407,1135.07
2278,1426,1554.36
2279,4103,1160.9
2280,9097,808.44
2281,4253,1147.38
2282,9353,773
2283,8142,885.92
2284,4697,1114.23
2285,3369,1234.59
2286,5905,1033.21
2287,9297,783.19
2288,7308,941.83
2289,4270,1145.51
2290,3996,1170.28
2291,8992,819.53
2292,5024,1091.29
2293,9265,786.51
2294,3650,1204.06
2295,8561,854.91
2296,2004,1421.02
2297,1438,1551.97
2298,1635,1502.5
2299,6868,972.31
2300,8861,830.83
2301,6613,988.09
2302,7353,938.69
2303,8225,879.95
2304,5090,1087.13
2305,2910,1285.45
2306,366,2324.16
2307,8835,832.93
2308,8565,854.2
2309,177,2763.37
2310,8726,841.54
2311,4622,1118.68
2312,9600,725.79
2313,4430,1133.88
2314,87,3126.63
2315,123,2958.49
2316,6553,991.52
2317,9562,736.1
2318,3830,1183.75
2319,5971,1028.51
2320,8501,858.72
2321,4807,1105.41
2322,6501,995.14
2323,1814,1463.68
2324,7385,936.73
2325,2108,1401.98
2326,2063,1411.01
2327,4470,1131.73
2328,7678,918.35
2329,1423,1554.88
2330,350,2349.3
2331,8567,854.16
2332,8938,824.2
2333,3673,1201.81
2334,661,1925.12
2335,453,2188.95
2336,4962,1095.19
2337,1123,1664.39
2338,3634,1206.01
2340,2493,1340
2341,7870,904.61
2342,9638,712.69
2343,6444,999.38
2344,1047,1695.96
2345,7006,963.42
2346,6692,982.76
2347,8557,855.08
2348,5398,1065.5
2349,5104,1086.26
2350,8624,849.81
2351,8238,878.92
2352,6344,1004.76
2353,9726,683.17
2354,7086,959.1
2355,9586,729.12
2356,5711,1045.52
2357,7642,920.76
2358,683,1903.86
2359,501,2122.97
2360,1365,1573.13
2361,9368,771.41
2362,279,2509.59
2363,925,1748.75
2364,8614,850.39
2365,3834,1183.52
2366,4117,1159.89
2367,1069,1687.66
2368,8499,858.84
2369,8291,874.28
2370,387,2287.31
2371,7941,899.52
2372,494,2128.11
2373,2002,1421.83
2374,6853,973.24
2375,2205,1386.36
2376,8081,890
2377,508,2108.25
2378,3455,1226.22
2379,4350,1138.65
2380,2601,1323.73
2381,715,1872.46
2382,8017,894.24
2383,6494,995.61
2384,7827,907.86
2385,3628,1206.39
2386,8853,831.33
2387,1590,1514
2388,6432,1000.27
2389,6861,972.76
2390,8395,866.56
2391,2650,1318.13
2392,3728,1194.75
2393,3787,1188.67
2394,7899,902.59
2395,9229,791.58
2396,2755,1305.45
2397,3296,1240.9
2398,4035,1166.5
2399,8471,860.72
2400,7131,955.91
2401,783,1831.61
2402,8479,860.08
2403,8792,836.61
2404,86,3135.32
2405,9102,807.84
2406,8754,839.66
2407,9328,779.41
2408,560,2040.17
2409,6576,990.36
2410,394,2271.27
2411,1598,1512.1
2412,182,2747.2
2413,6560,990.99
2414,9056,812.74
2415,8973,821.01
